image_path,image_name,ground_truth,predicted_label,confidence,correct,all_scores
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_60_Screen Shot 2018-06-08 at 5.18.51 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 5.18.51 PM.png,freshapples,rottenbanana,0.46572449803352356,False,"{'freshapples': 0.051636241376399994, 'freshbanana': 0.015808727592229843, 'freshoranges': 0.08398401737213135, 'rottenapples': 0.03824525699019432, 'rottenbanana': 0.46572449803352356, 'rottenoranges': 0.028070524334907532, 'unripe apple': 0.06930725276470184, 'unripe banana': 0.07640649378299713, 'unripe orange': 0.17081700265407562}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_60_Screen Shot 2018-06-08 at 5.27.49 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 5.27.49 PM.png,freshapples,rottenbanana,0.4264374077320099,False,"{'freshapples': 0.06040281057357788, 'freshbanana': 0.01629951223731041, 'freshoranges': 0.08820117264986038, 'rottenapples': 0.04392526298761368, 'rottenbanana': 0.4264374077320099, 'rottenoranges': 0.03274673596024513, 'unripe apple': 0.06764937937259674, 'unripe banana': 0.07298627495765686, 'unripe orange': 0.19135139882564545}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_60_Screen Shot 2018-06-08 at 5.32.33 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 5.32.33 PM.png,freshapples,rottenbanana,0.5097600221633911,False,"{'freshapples': 0.05117341876029968, 'freshbanana': 0.013812185265123844, 'freshoranges': 0.08722008019685745, 'rottenapples': 0.03460409492254257, 'rottenbanana': 0.5097600221633911, 'rottenoranges': 0.025846125558018684, 'unripe apple': 0.06435918062925339, 'unripe banana': 0.06316693127155304, 'unripe orange': 0.15005792677402496}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_60_Screen Shot 2018-06-08 at 5.34.07 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 5.34.07 PM.png,freshapples,rottenbanana,0.519305408000946,False,"{'freshapples': 0.046830710023641586, 'freshbanana': 0.014282076619565487, 'freshoranges': 0.06426230072975159, 'rottenapples': 0.037726692855358124, 'rottenbanana': 0.519305408000946, 'rottenoranges': 0.03047257661819458, 'unripe apple': 0.06481282413005829, 'unripe banana': 0.0708233192563057, 'unripe orange': 0.15148411691188812}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 4.59.36 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 4.59.36 PM.png,freshapples,rottenbanana,0.4485569894313812,False,"{'freshapples': 0.045923661440610886, 'freshbanana': 0.017287760972976685, 'freshoranges': 0.0648791640996933, 'rottenapples': 0.050614748150110245, 'rottenbanana': 0.4485569894313812, 'rottenoranges': 0.04101947695016861, 'unripe apple': 0.09178954362869263, 'unripe banana': 0.0613522008061409, 'unripe orange': 0.17857642471790314}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.04.42 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 5.04.42 PM.png,freshapples,rottenbanana,0.5341832041740417,False,"{'freshapples': 0.044126514345407486, 'freshbanana': 0.011728808283805847, 'freshoranges': 0.08501068502664566, 'rottenapples': 0.0412314310669899, 'rottenbanana': 0.5341832041740417, 'rottenoranges': 0.028792867437005043, 'unripe apple': 0.05397885665297508, 'unripe banana': 0.05899501591920853, 'unripe orange': 0.14195264875888824}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.05.34 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 5.05.34 PM.png,freshapples,rottenbanana,0.5179421901702881,False,"{'freshapples': 0.04627872258424759, 'freshbanana': 0.014772188849747181, 'freshoranges': 0.08159345388412476, 'rottenapples': 0.044948555529117584, 'rottenbanana': 0.5179421901702881, 'rottenoranges': 0.0326198972761631, 'unripe apple': 0.062207307666540146, 'unripe banana': 0.06940244138240814, 'unripe orange': 0.1302352249622345}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.09.10 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 5.09.10 PM.png,freshapples,rottenbanana,0.43856582045555115,False,"{'freshapples': 0.05328117311000824, 'freshbanana': 0.016351990401744843, 'freshoranges': 0.07496820390224457, 'rottenapples': 0.047571614384651184, 'rottenbanana': 0.43856582045555115, 'rottenoranges': 0.037649501115083694, 'unripe apple': 0.08038826286792755, 'unripe banana': 0.06349596381187439, 'unripe orange': 0.18772754073143005}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.12.56 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 5.12.56 PM.png,freshapples,rottenbanana,0.4312494695186615,False,"{'freshapples': 0.05581579729914665, 'freshbanana': 0.01835368201136589, 'freshoranges': 0.09556938707828522, 'rottenapples': 0.04992740601301193, 'rottenbanana': 0.4312494695186615, 'rottenoranges': 0.03323527052998543, 'unripe apple': 0.08492045104503632, 'unripe banana': 0.06104732304811478, 'unripe orange': 0.1698811948299408}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.16.49 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 5.16.49 PM.png,freshapples,rottenbanana,0.5268412232398987,False,"{'freshapples': 0.04646044224500656, 'freshbanana': 0.01201868150383234, 'freshoranges': 0.07349257916212082, 'rottenapples': 0.043696608394384384, 'rottenbanana': 0.5268412232398987, 'rottenoranges': 0.03161674365401268, 'unripe apple': 0.0573803186416626, 'unripe banana': 0.06536588072776794, 'unripe orange': 0.14312756061553955}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.17.22 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 5.17.22 PM.png,freshapples,rottenbanana,0.5331615209579468,False,"{'freshapples': 0.0491534098982811, 'freshbanana': 0.013035092502832413, 'freshoranges': 0.07971005141735077, 'rottenapples': 0.04076200723648071, 'rottenbanana': 0.5331615209579468, 'rottenoranges': 0.031031064689159393, 'unripe apple': 0.058244738727808, 'unripe banana': 0.06564493477344513, 'unripe orange': 0.1292572170495987}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.18.37 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 5.18.37 PM.png,freshapples,rottenbanana,0.4473000466823578,False,"{'freshapples': 0.05239502340555191, 'freshbanana': 0.01728837564587593, 'freshoranges': 0.08469749242067337, 'rottenapples': 0.050861895084381104, 'rottenbanana': 0.4473000466823578, 'rottenoranges': 0.04112623631954193, 'unripe apple': 0.07768794149160385, 'unripe banana': 0.07672415673732758, 'unripe orange': 0.15191879868507385}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.19.15 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 5.19.15 PM.png,freshapples,rottenbanana,0.46546807885169983,False,"{'freshapples': 0.047953277826309204, 'freshbanana': 0.01735444739460945, 'freshoranges': 0.08109607547521591, 'rottenapples': 0.04649002104997635, 'rottenbanana': 0.46546807885169983, 'rottenoranges': 0.03463415428996086, 'unripe apple': 0.08121926337480545, 'unripe banana': 0.06336253136396408, 'unripe orange': 0.16242220997810364}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.19.35 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 5.19.35 PM.png,freshapples,rottenbanana,0.49137094616889954,False,"{'freshapples': 0.05273793637752533, 'freshbanana': 0.015777485445141792, 'freshoranges': 0.0891379565000534, 'rottenapples': 0.05048820748925209, 'rottenbanana': 0.49137094616889954, 'rottenoranges': 0.03656730428338051, 'unripe apple': 0.07011725753545761, 'unripe banana': 0.060788121074438095, 'unripe orange': 0.13301478326320648}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.20.56 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 5.20.56 PM.png,freshapples,rottenbanana,0.4325651228427887,False,"{'freshapples': 0.05545613542199135, 'freshbanana': 0.015026340261101723, 'freshoranges': 0.08148744702339172, 'rottenapples': 0.05480121448636055, 'rottenbanana': 0.4325651228427887, 'rottenoranges': 0.03734351694583893, 'unripe apple': 0.08974319696426392, 'unripe banana': 0.06772694736719131, 'unripe orange': 0.16585005819797516}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.25.54 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 5.25.54 PM.png,freshapples,rottenbanana,0.523400604724884,False,"{'freshapples': 0.044660333544015884, 'freshbanana': 0.012212565168738365, 'freshoranges': 0.08681630343198776, 'rottenapples': 0.04113844409584999, 'rottenbanana': 0.523400604724884, 'rottenoranges': 0.031183212995529175, 'unripe apple': 0.05600441247224808, 'unripe banana': 0.0615701749920845, 'unripe orange': 0.14301396906375885}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.28.59 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 5.28.59 PM.png,freshapples,rottenbanana,0.3874628245830536,False,"{'freshapples': 0.05728907138109207, 'freshbanana': 0.016885781660676003, 'freshoranges': 0.13013994693756104, 'rottenapples': 0.048587799072265625, 'rottenbanana': 0.3874628245830536, 'rottenoranges': 0.0400732196867466, 'unripe apple': 0.0663326233625412, 'unripe banana': 0.059523217380046844, 'unripe orange': 0.19370552897453308}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.33.05 PM.png,rotated_by_75_Screen Shot 2018-06-08 at 5.33.05 PM.png,freshapples,rottenbanana,0.3945557773113251,False,"{'freshapples': 0.05592157691717148, 'freshbanana': 0.0167508814483881, 'freshoranges': 0.1106242761015892, 'rottenapples': 0.04932228475809097, 'rottenbanana': 0.3945557773113251, 'rottenoranges': 0.03457655757665634, 'unripe apple': 0.07967516034841537, 'unripe banana': 0.05605124682188034, 'unripe orange': 0.20252230763435364}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/saltandpepper_Screen Shot 2018-06-08 at 5.00.12 PM.png,saltandpepper_Screen Shot 2018-06-08 at 5.00.12 PM.png,freshapples,rottenbanana,0.4551314115524292,False,"{'freshapples': 0.06192275136709213, 'freshbanana': 0.0103957774117589, 'freshoranges': 0.1099553257226944, 'rottenapples': 0.05837969854474068, 'rottenbanana': 0.4551314115524292, 'rottenoranges': 0.03608313947916031, 'unripe apple': 0.09326189756393433, 'unripe banana': 0.05211808159947395, 'unripe orange': 0.12275190651416779}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/saltandpepper_Screen Shot 2018-06-08 at 5.02.38 PM.png,saltandpepper_Screen Shot 2018-06-08 at 5.02.38 PM.png,freshapples,rottenbanana,0.4798314869403839,False,"{'freshapples': 0.05434681847691536, 'freshbanana': 0.010371931828558445, 'freshoranges': 0.10843608528375626, 'rottenapples': 0.048441290855407715, 'rottenbanana': 0.4798314869403839, 'rottenoranges': 0.03413480147719383, 'unripe apple': 0.0905393585562706, 'unripe banana': 0.04745778813958168, 'unripe orange': 0.12644046545028687}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/saltandpepper_Screen Shot 2018-06-08 at 5.05.41 PM.png,saltandpepper_Screen Shot 2018-06-08 at 5.05.41 PM.png,freshapples,rottenbanana,0.49516862630844116,False,"{'freshapples': 0.04809621348977089, 'freshbanana': 0.009845574386417866, 'freshoranges': 0.10895371437072754, 'rottenapples': 0.04373105615377426, 'rottenbanana': 0.49516862630844116, 'rottenoranges': 0.03488226979970932, 'unripe apple': 0.09016376733779907, 'unripe banana': 0.04444722458720207, 'unripe orange': 0.12471161782741547}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/saltandpepper_Screen Shot 2018-06-08 at 5.08.05 PM.png,saltandpepper_Screen Shot 2018-06-08 at 5.08.05 PM.png,freshapples,rottenbanana,0.470319002866745,False,"{'freshapples': 0.05676544830203056, 'freshbanana': 0.010477395728230476, 'freshoranges': 0.09457740932703018, 'rottenapples': 0.055532243102788925, 'rottenbanana': 0.470319002866745, 'rottenoranges': 0.03560235723853111, 'unripe apple': 0.09683109819889069, 'unripe banana': 0.049896903336048126, 'unripe orange': 0.1299981027841568}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/saltandpepper_Screen Shot 2018-06-08 at 5.11.35 PM.png,saltandpepper_Screen Shot 2018-06-08 at 5.11.35 PM.png,freshapples,rottenbanana,0.4762471616268158,False,"{'freshapples': 0.05629801005125046, 'freshbanana': 0.01031419262290001, 'freshoranges': 0.10889329761266708, 'rottenapples': 0.04984304681420326, 'rottenbanana': 0.4762471616268158, 'rottenoranges': 0.033818136900663376, 'unripe apple': 0.08719255030155182, 'unripe banana': 0.04715677723288536, 'unripe orange': 0.13023683428764343}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/saltandpepper_Screen Shot 2018-06-08 at 5.11.59 PM.png,saltandpepper_Screen Shot 2018-06-08 at 5.11.59 PM.png,freshapples,rottenbanana,0.4473273456096649,False,"{'freshapples': 0.0626598671078682, 'freshbanana': 0.011793065816164017, 'freshoranges': 0.10429546236991882, 'rottenapples': 0.057168375700712204, 'rottenbanana': 0.4473273456096649, 'rottenoranges': 0.040712133049964905, 'unripe apple': 0.09038453549146652, 'unripe banana': 0.059538085013628006, 'unripe orange': 0.12612108886241913}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/saltandpepper_Screen Shot 2018-06-08 at 5.12.14 PM.png,saltandpepper_Screen Shot 2018-06-08 at 5.12.14 PM.png,freshapples,rottenbanana,0.47133317589759827,False,"{'freshapples': 0.057252563536167145, 'freshbanana': 0.010259561240673065, 'freshoranges': 0.10724838823080063, 'rottenapples': 0.051144104450941086, 'rottenbanana': 0.47133317589759827, 'rottenoranges': 0.03643739968538284, 'unripe apple': 0.09019441902637482, 'unripe banana': 0.04629572480916977, 'unripe orange': 0.12983469665050507}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/saltandpepper_Screen Shot 2018-06-08 at 5.12.41 PM.png,saltandpepper_Screen Shot 2018-06-08 at 5.12.41 PM.png,freshapples,rottenbanana,0.48241308331489563,False,"{'freshapples': 0.05517740547657013, 'freshbanana': 0.010316068306565285, 'freshoranges': 0.10726390033960342, 'rottenapples': 0.04942234978079796, 'rottenbanana': 0.48241308331489563, 'rottenoranges': 0.03648851811885834, 'unripe apple': 0.08983772248029709, 'unripe banana': 0.04720865562558174, 'unripe orange': 0.1218721941113472}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/saltandpepper_Screen Shot 2018-06-08 at 5.14.56 PM.png,saltandpepper_Screen Shot 2018-06-08 at 5.14.56 PM.png,freshapples,rottenbanana,0.4640945792198181,False,"{'freshapples': 0.0581553690135479, 'freshbanana': 0.009614095091819763, 'freshoranges': 0.10734229534864426, 'rottenapples': 0.052644290030002594, 'rottenbanana': 0.4640945792198181, 'rottenoranges': 0.035976823419332504, 'unripe apple': 0.08813446760177612, 'unripe banana': 0.04688287526369095, 'unripe orange': 0.137155219912529}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/saltandpepper_Screen Shot 2018-06-08 at 5.15.21 PM.png,saltandpepper_Screen Shot 2018-06-08 at 5.15.21 PM.png,freshapples,rottenbanana,0.4968265891075134,False,"{'freshapples': 0.0536760650575161, 'freshbanana': 0.01002366654574871, 'freshoranges': 0.09641793370246887, 'rottenapples': 0.047834042459726334, 'rottenbanana': 0.4968265891075134, 'rottenoranges': 0.03294888883829117, 'unripe apple': 0.08895575255155563, 'unripe banana': 0.04407776892185211, 'unripe orange': 0.1292392760515213}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/saltandpepper_Screen Shot 2018-06-08 at 5.15.52 PM.png,saltandpepper_Screen Shot 2018-06-08 at 5.15.52 PM.png,freshapples,rottenbanana,0.45315486192703247,False,"{'freshapples': 0.0607478991150856, 'freshbanana': 0.010437601245939732, 'freshoranges': 0.11009339988231659, 'rottenapples': 0.053036849945783615, 'rottenbanana': 0.45315486192703247, 'rottenoranges': 0.03654174506664276, 'unripe apple': 0.09006865322589874, 'unripe banana': 0.05092208832502365, 'unripe orange': 0.13499689102172852}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/freshapples/saltandpepper_Screen Shot 2018-06-08 at 5.16.57 PM.png,saltandpepper_Screen Shot 2018-06-08 at 5.16.57 PM.png,freshapples,rottenbanana,0.46608632802963257,False,"{'freshapples': 0.05725705251097679, 'freshbanana': 0.010229645296931267, 'freshoranges': 0.10995809733867645, 'rottenapples': 0.05231765657663345, 'rottenbanana': 0.46608632802963257, 'rottenoranges': 0.03647654876112938, 'unripe apple': 0.09084798395633698, 'unripe banana': 0.04890592768788338, 'unripe orange': 0.12792079150676727}"
